"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"1",2007,"August","ANM08200718","All",3,1728.98544302504,0.25,"sq_km",1655.6,"HnL","1"
"2",2007,"August","ANM08230717","All",29,18997.5075814594,0.25,"sq_km",1371.5,"HnL","1"
"3",2007,"August","ANM08230722","All",8,4681.69785548911,0.25,"sq_km",1925.7,"HnL","1"
"4",2007,"August","ANR08210702","All",41,17997.7264289953,0.25,"sq_km",12250.5,"HnL","0"
"5",2007,"August","ANR08210704","All",21,12281.5367089467,0.25,"sq_km",10943,"HnL","0"
"6",2007,"August","ANR08210705","All",52,20345.3185745982,0.25,"sq_km",9890.5,"HnL","0"
"7",2007,"August","ANR08210709","All",20,11356.3355944881,0.25,"sq_km",3910.2,"HnL","0"
"8",2007,"August","ANR08240703","All",43,18559.7372412799,0.25,"sq_km",11680.5,"HnL","0"
"9",2007,"August","ANR08240704","All",28,12439.7097051978,0.25,"sq_km",10943,"HnL","0"
"10",2007,"August","ANR08240708","All",57,29150.1005297969,0.25,"sq_km",6550.3,"HnL","0"
"11",2007,"August","ANR08240711","All",21,11262.9178621836,0.25,"sq_km",3227.8,"HnL","0"
"12",2007,"October","ANM10090716","All",4,2240.24117788707,0.25,"sq_km",853.2,"HnL","1"
"13",2007,"October","ANM10090717","All",15,10529.7766460709,0.25,"sq_km",1371.5,"HnL","1"
"14",2007,"October","ANM10090718","All",18,11012.2289580639,0.25,"sq_km",1655.6,"HnL","1"
"15",2007,"October","ANR10080701","All",13,6609.71678817643,0.25,"sq_km",12767.1,"HnL","0"
"16",2007,"October","ANR10080707","All",15,9248.62613124278,0.25,"sq_km",7427.6,"HnL","0"
"17",2007,"October","ANR10080708","All",16,8406.94656654075,0.25,"sq_km",6550.3,"HnL","0"
"18",2007,"October","ANR10080710","All",16,9596.23795139944,0.25,"sq_km",3500.7,"HnL","0"
"19",2007,"October","ANR10110702","All",6,2748.90482908312,0.25,"sq_km",12250.5,"HnL","0"
"20",2007,"October","ANR10110705","All",11,6167.24295482931,0.25,"sq_km",9890.5,"HnL","0"
"21",2007,"October","ANR10110706","All",1,407.817671109223,0.25,"sq_km",7994.8,"HnL","0"
"22",2007,"October","ANR10110711","All",1,254.686132412009,0.25,"sq_km",3227.8,"HnL","0"
"23",2007,"September","ANM09170713","All",3,1801.67325286184,0.25,"sq_km",327.6,"HnL","1"
"24",2007,"September","ANM09170716","All",5,3232.89149962742,0.25,"sq_km",853.2,"HnL","1"
"25",2007,"September","ANM09200712","All",8,4187.06639227744,0.25,"sq_km",246.2,"HnL","1"
"26",2007,"September","ANM09200715","All",8,4621.00848463859,0.25,"sq_km",327.4,"HnL","1"
"27",2007,"September","ANR09180703","All",10,4361.59610772583,0.25,"sq_km",11680.5,"HnL","0"
"28",2007,"September","ANR09180709","All",13,6725.93382174523,0.25,"sq_km",3910.2,"HnL","0"
"29",2007,"September","ANR09180710","All",22,11874.0844048549,0.25,"sq_km",3500.7,"HnL","0"
"30",2007,"September","ANR09180711","All",9,5628.0833124315,0.25,"sq_km",3227.8,"HnL","0"
"31",2007,"September","ANR09200704","All",3,874.231099165267,0.25,"sq_km",10943,"HnL","0"
"32",2007,"September","ANR09200708","All",6,3163.88947476615,0.25,"sq_km",6550.3,"HnL","0"
"33",2008,"August","ANM08120813","All",13,7754.33686751916,0.25,"sq_km",327.6,"HnL","1"
"34",2008,"August","ANM08120814","All",13,8009.65593179676,0.25,"sq_km",327.5,"HnL","1"
"35",2008,"August","ANM08120815","All",9,6058.72717881206,0.25,"sq_km",327.4,"HnL","1"
"36",2008,"August","ANM08120817","All",14,7506.46554899146,0.25,"sq_km",1371.5,"HnL","1"
"37",2008,"August","ANM08140812","All",26,15591.9194312999,0.25,"sq_km",246.2,"HnL","1"
"38",2008,"August","ANM08140817","All",28,17109.3047767391,0.25,"sq_km",1371.5,"HnL","1"
"39",2008,"August","ANM08140818","All",14,9023.73813316727,0.25,"sq_km",1655.6,"HnL","1"
"40",2008,"August","ANM08140821","All",1,557.28239315005,0.25,"sq_km",1376.3,"HnL","1"
"41",2008,"August","ANR08110805","All",1,407.817671109223,0.25,"sq_km",9890.5,"HnL","0"
"42",2008,"August","ANR08110806","All",6,3959.2238411,0.25,"sq_km",7994.8,"HnL","0"
"43",2008,"August","ANR08110807","All",21,10482.9148928944,0.25,"sq_km",7427.6,"HnL","0"
"44",2008,"August","ANR08110810","All",11,5559.18437733034,0.25,"sq_km",3500.7,"HnL","0"
"45",2008,"August","ANR08130803","All",11,5883.67530743857,0.25,"sq_km",11680.5,"HnL","0"
"46",2008,"August","ANR08130807","All",41,23472.7338187605,0.25,"sq_km",7427.6,"HnL","0"
"47",2008,"August","ANR08130810","All",24,15005.6070571697,0.25,"sq_km",3500.7,"HnL","0"
"48",2008,"August","ANR08130811","All",21,13210.3406782303,0.25,"sq_km",3227.8,"HnL","0"
"49",2008,"July","ANM07150814","All",18,12452.5148738916,0.25,"sq_km",327.5,"HnL","1"
"50",2008,"July","ANM07150822","All",12,6773.08650687149,0.25,"sq_km",1925.7,"HnL","1"
"51",2008,"July","ANM07170814","All",15,10360.0323558616,0.25,"sq_km",327.5,"HnL","1"
"52",2008,"July","ANM07170815","All",8,5379.05438640401,0.25,"sq_km",327.4,"HnL","1"
"53",2008,"July","ANM07170818","All",10,6916.4180191567,0.25,"sq_km",1655.6,"HnL","1"
"54",2008,"July","ANR07140801","All",13,5881.49956765116,0.25,"sq_km",12767.1,"HnL","0"
"55",2008,"July","ANR07140802","All",5,2234.58127270104,0.25,"sq_km",12250.5,"HnL","0"
"56",2008,"July","ANR07140805","All",8,3716.93487779468,0.25,"sq_km",9890.5,"HnL","0"
"57",2008,"July","ANR07160802","All",2,732.92402002443,0.25,"sq_km",12250.5,"HnL","0"
"58",2008,"July","ANR07160804","All",13,6635.86995867561,0.25,"sq_km",10943,"HnL","0"
"59",2008,"July","ANR07160805","All",6,2926.59379266976,0.25,"sq_km",9890.5,"HnL","0"
"60",2008,"July","ANR07160806","All",24,12836.7029568215,0.25,"sq_km",7994.8,"HnL","0"
"61",2008,"September","ANM09220814","All",25,17204.1014981469,0.25,"sq_km",327.5,"HnL","1"
"62",2008,"September","ANM09220817","All",22,14418.4515433278,0.25,"sq_km",1371.5,"HnL","1"
"63",2008,"September","ANM09220818","All",12,8415.88552373932,0.25,"sq_km",1655.6,"HnL","1"
"64",2008,"September","ANM09220822","All",1,503.893647981712,0.25,"sq_km",1925.7,"HnL","1"
"65",2008,"September","ANM09240812","All",21,15121.1043273421,0.25,"sq_km",246.2,"HnL","1"
"66",2008,"September","ANM09240816","All",12,7895.60160590974,0.25,"sq_km",853.2,"HnL","1"
"67",2008,"September","ANM09240818","All",9,6089.2107867341,0.25,"sq_km",1655.6,"HnL","1"
"68",2008,"September","ANR09230802","All",6,4669.64850019896,0.25,"sq_km",12250.5,"HnL","0"
"69",2008,"September","ANR09230805","All",26,15114.4282731747,0.25,"sq_km",9890.5,"HnL","0"
"70",2008,"September","ANR09230810","All",18,10936.5286557181,0.25,"sq_km",3500.7,"HnL","0"
"71",2008,"September","ANR09230811","All",5,3340.37985191987,0.25,"sq_km",3227.8,"HnL","0"
"72",2008,"September","ANR09250807","All",25,16608.1893489953,0.25,"sq_km",7427.6,"HnL","0"
"73",2008,"September","ANR09250808","All",43,25858.5326004864,0.25,"sq_km",6550.3,"HnL","0"
"74",2008,"September","ANR09250809","All",8,4684.59568355949,0.25,"sq_km",3910.2,"HnL","0"
"75",2008,"September","ANR09250811","All",1,961.198665911053,0.25,"sq_km",3227.8,"HnL","0"
"76",2009,"August","ANM08180917","All",36,26219.8591802375,0.25,"sq_km",1371.5,"HnL","1"
"77",2009,"August","ANM08180921","All",5,4617.70671160499,0.25,"sq_km",1376.3,"HnL","1"
"78",2009,"August","ANM08200913","All",55,36137.4385285238,0.25,"sq_km",327.6,"HnL","1"
"79",2009,"August","ANM08200915","All",11,8288.82314712608,0.25,"sq_km",327.4,"HnL","1"
"80",2009,"August","ANM08200918","All",13,7261.7402042944,0.25,"sq_km",1655.6,"HnL","1"
"81",2009,"August","ANM08200919","All",1,740.497211730075,0.25,"sq_km",1552,"HnL","1"
"82",2009,"August","ANR08170904","All",10,7592.07611209192,0.25,"sq_km",10943,"HnL","0"
"83",2009,"August","ANR08170905","All",17,9057.13557165929,0.25,"sq_km",9890.5,"HnL","0"
"84",2009,"August","ANR08170906","All",10,6778.64253420834,0.25,"sq_km",7994.8,"HnL","0"
"85",2009,"August","ANR08170907","All",24,11136.3135075482,0.25,"sq_km",7427.6,"HnL","0"
"86",2009,"August","ANR08190901","All",31,12586.1835986312,0.25,"sq_km",12767.1,"HnL","0"
"87",2009,"August","ANR08190902","All",44,28323.7300123028,0.25,"sq_km",12250.5,"HnL","0"
"88",2009,"August","ANR08190907","All",44,22845.1774420132,0.25,"sq_km",7427.6,"HnL","0"
"89",2009,"August","ANR08190909","All",9,5096.34444706582,0.25,"sq_km",3910.2,"HnL","0"
"90",2009,"July","ANM07270917","All",4,3117.63921630808,0.25,"sq_km",1371.5,"HnL","1"
"91",2009,"July","ANM07270919","All",8,6148.28470629644,0.25,"sq_km",1552,"HnL","1"
"92",2009,"July","ANM07290914","All",17,11607.8060573418,0.25,"sq_km",327.5,"HnL","1"
"93",2009,"July","ANM07290917","All",4,1960.27360688602,0.25,"sq_km",1371.5,"HnL","1"
"94",2009,"July","ANM07290922","All",4,2595.55920976025,0.25,"sq_km",1925.7,"HnL","1"
"95",2009,"July","ANR07280907","All",17,10534.9786016532,0.25,"sq_km",7427.6,"HnL","0"
"96",2009,"July","ANR07280908","All",24,14794.4721696453,0.25,"sq_km",6550.3,"HnL","0"
"97",2009,"July","ANR07280910","All",17,10948.4444905325,0.25,"sq_km",3500.7,"HnL","0"
"98",2009,"July","ANR07280911","All",12,7764.03502738646,0.25,"sq_km",3227.8,"HnL","0"
"99",2009,"July","ANR07300903","All",13,7703.76730746479,0.25,"sq_km",11680.5,"HnL","0"
"100",2009,"July","ANR07300905","All",34,21984.5400247305,0.25,"sq_km",9890.5,"HnL","0"
"101",2009,"July","ANR07300906","All",18,9541.91631890499,0.25,"sq_km",7994.8,"HnL","0"
"102",2009,"July","ANR07300907","All",47,29192.716191276,0.25,"sq_km",7427.6,"HnL","0"
"103",2010,"August","ANM08171013","All",5,2198.71138092348,0.25,"sq_km",327.6,"HnL","1"
"104",2010,"August","ANM08171015","All",3,1365.82879037808,0.25,"sq_km",327.4,"HnL","1"
"105",2010,"August","ANM08171016","All",4,2660.33419837874,0.25,"sq_km",853.2,"HnL","1"
"106",2010,"August","ANM08171018","All",1,407.817671109223,0.25,"sq_km",1655.6,"HnL","1"
"107",2010,"August","ANM08191012","All",5,1937.21275966296,0.25,"sq_km",246.2,"HnL","1"
"108",2010,"August","ANM08191017","All",3,1276.57015343218,0.25,"sq_km",1371.5,"HnL","1"
"109",2010,"August","ANR08181006","All",21,4730.68248317555,0.25,"sq_km",7994.8,"HnL","0"
"110",2010,"August","ANR08181007","All",10,3019.61447088469,0.25,"sq_km",7427.6,"HnL","0"
"111",2010,"August","ANR08181010","All",23,7895.83319820582,0.25,"sq_km",3500.7,"HnL","0"
"112",2010,"August","ANR08201002","All",10,2547.39259868443,0.25,"sq_km",12250.5,"HnL","0"
"113",2010,"August","ANR08201004","All",12,3786.66735510931,0.25,"sq_km",10943,"HnL","0"
"114",2010,"August","ANR08201005","All",37,11168.6354529579,0.25,"sq_km",9890.5,"HnL","0"
"115",2010,"August","ANR08201008","All",20,3807.79546632699,0.25,"sq_km",6550.3,"HnL","0"
"116",2010,"September","ANM09141013","All",1,557.28239315005,0.25,"sq_km",327.6,"HnL","1"
"117",2010,"September","ANM09141014","All",57,20607.7409362711,0.25,"sq_km",327.5,"HnL","1"
"118",2010,"September","ANM09141018","All",2,818.976305628396,0.25,"sq_km",1655.6,"HnL","1"
"119",2010,"September","ANM09141022","All",6,1592.21667882473,0.25,"sq_km",1925.7,"HnL","1"
"120",2010,"September","ANM09161012","All",10,4191.72596851426,0.25,"sq_km",246.2,"HnL","1"
"121",2010,"September","ANM09161016","All",4,2041.27491731496,0.25,"sq_km",853.2,"HnL","1"
"122",2010,"September","ANM09161017","All",16,8020.76609620048,0.25,"sq_km",1371.5,"HnL","1"
"123",2010,"September","ANR09131001","All",34,8278.55427688326,0.25,"sq_km",12767.1,"HnL","0"
"124",2010,"September","ANR09131005","All",63,12397.7332746425,0.25,"sq_km",9890.5,"HnL","0"
"125",2010,"September","ANR09131009","All",13,4337.95444821392,0.25,"sq_km",3910.2,"HnL","0"
"126",2010,"September","ANR09131010","All",34,9047.44466076009,0.25,"sq_km",3500.7,"HnL","0"
"127",2010,"September","ANR09151003","All",31,5086.54905239664,0.25,"sq_km",11680.5,"HnL","0"
"128",2010,"September","ANR09151006","All",49,12035.8677534625,0.25,"sq_km",7994.8,"HnL","0"
"129",2010,"September","ANR09151007","All",101,20682.8928244292,0.25,"sq_km",7427.6,"HnL","0"
"130",2010,"September","ANR09151011","All",9,3518.47578328269,0.25,"sq_km",3227.8,"HnL","0"
"131",2011,"August","ANM08151112","All",4,2530.50812496705,0.25,"sq_km",246.2,"HnL","1"
"132",2011,"August","ANM08151114","All",23,11775.4082506446,0.25,"sq_km",327.5,"HnL","1"
"133",2011,"August","ANM08151116","All",9,4400.9387138356,0.25,"sq_km",853.2,"HnL","1"
"134",2011,"August","ANM08171117","All",4,1199.07245000384,0.25,"sq_km",1371.5,"HnL","1"
"135",2011,"August","ANM08171121","All",2,520.603434182478,0.25,"sq_km",1376.3,"HnL","1"
"136",2011,"August","ANR08161105","All",27,7780.60998402461,0.25,"sq_km",9890.5,"HnL","0"
"137",2011,"August","ANR08161106","All",69,19375.2502082452,0.25,"sq_km",7994.8,"HnL","0"
"138",2011,"August","ANR08161109","All",10,3946.09244161013,0.25,"sq_km",3910.2,"HnL","0"
"139",2011,"August","ANR08161111","All",1,675.446126936878,0.25,"sq_km",3227.8,"HnL","0"
"140",2011,"August","ANR08181101","All",53,13895.1124287355,0.25,"sq_km",12767.1,"HnL","0"
"141",2011,"August","ANR08181102","All",60,14539.6664534065,0.25,"sq_km",12250.5,"HnL","0"
"142",2011,"August","ANR08181103","All",37,8974.56130061257,0.25,"sq_km",11680.5,"HnL","0"
"143",2011,"August","ANR08181107","All",89,21662.7153506744,0.25,"sq_km",7427.6,"HnL","0"
"144",2011,"October","ANM10101115","All",7,2449.94694409973,0.25,"sq_km",327.4,"HnL","1"
"145",2011,"October","ANM10101117","All",40,14334.1145329767,0.25,"sq_km",1371.5,"HnL","1"
"146",2011,"October","ANM10101121","All",5,2052.94192910659,0.25,"sq_km",1376.3,"HnL","1"
"147",2011,"October","ANM10101122","All",31,13481.3691360732,0.25,"sq_km",1925.7,"HnL","1"
"148",2011,"September","ANM09141112","All",6,3427.70553032512,0.25,"sq_km",246.2,"HnL","1"
"149",2011,"September","ANM09141113","All",5,2770.77682127837,0.25,"sq_km",327.6,"HnL","1"
"150",2011,"September","ANM09141116","All",2,478.439535670225,0.25,"sq_km",853.2,"HnL","1"
"151",2011,"September","ANM09141119","All",6,2408.85400567886,0.25,"sq_km",1552,"HnL","1"
"152",2011,"September","ANR09131101","All",44,14689.9697061831,0.25,"sq_km",12767.1,"HnL","0"
"153",2011,"September","ANR09131105","All",15,4165.14555572858,0.25,"sq_km",9890.5,"HnL","0"
"154",2011,"September","ANR09131109","All",12,3763.63414933544,0.25,"sq_km",3910.2,"HnL","0"
"155",2011,"September","ANR09131110","All",32,8447.02592960745,0.25,"sq_km",3500.7,"HnL","0"
"156",2011,"September","ANR09151102","All",30,8876.03763383633,0.25,"sq_km",12250.5,"HnL","0"
"157",2011,"September","ANR09151103","All",15,3938.00506284465,0.25,"sq_km",11680.5,"HnL","0"
"158",2011,"September","ANR09151106","All",27,7375.66691477524,0.25,"sq_km",7994.8,"HnL","0"
"159",2011,"September","ANR09151107","All",35,9474.97952903026,0.25,"sq_km",7427.6,"HnL","0"
"160",2012,"August","ANM08141212","All",27,15653.6577910761,0.25,"sq_km",246.2,"HnL","1"
"161",2012,"August","ANM08141213","All",9,4559.10405924094,0.25,"sq_km",327.6,"HnL","1"
"162",2012,"August","ANM08141214","All",29,13700.8520765306,0.25,"sq_km",327.5,"HnL","1"
"163",2012,"August","ANM08141216","All",15,6950.98084176755,0.25,"sq_km",853.2,"HnL","1"
"164",2012,"August","ANM08161217","All",16,6795.01931767041,0.25,"sq_km",1371.5,"HnL","1"
"165",2012,"August","ANM08161218","All",14,7143.17756833035,0.25,"sq_km",1655.6,"HnL","1"
"166",2012,"August","ANM08161219","All",32,15238.924181905,0.25,"sq_km",1552,"HnL","1"
"167",2012,"August","ANR08151205","All",64,24963.8879971874,0.25,"sq_km",9890.5,"HnL","0"
"168",2012,"August","ANR08151206","All",63,25611.9022504292,0.25,"sq_km",7994.8,"HnL","0"
"169",2012,"August","ANR08151207","All",65,24461.7533131079,0.25,"sq_km",7427.6,"HnL","0"
"170",2012,"August","ANR08151211","All",12,6108.27969679386,0.25,"sq_km",3227.8,"HnL","0"
"171",2012,"August","ANR08171201","All",93,38615.5822531604,0.25,"sq_km",12767.1,"HnL","0"
"172",2012,"August","ANR08171202","All",73,26424.0326391129,0.25,"sq_km",12250.5,"HnL","0"
"173",2012,"August","ANR08171209","All",38,16078.1059097376,0.25,"sq_km",3910.2,"HnL","0"
"174",2012,"August","ANR08171210","All",60,22920.5302696224,0.25,"sq_km",3500.7,"HnL","0"
"175",2012,"September","ANM09051216","All",27,13352.284454475,0.25,"sq_km",853.2,"HnL","1"
"176",2012,"September","ANM09051217","All",31,14844.516144151,0.25,"sq_km",1371.5,"HnL","1"
"177",2012,"September","ANM09051221","All",11,6189.24082326606,0.25,"sq_km",1376.3,"HnL","1"
"178",2012,"September","ANM09071214","All",67,25016.9975941722,0.25,"sq_km",327.5,"HnL","1"
"179",2012,"September","ANM09071215","All",2,1263.83049246815,0.25,"sq_km",327.4,"HnL","1"
"180",2012,"September","ANM09071222","All",29,15445.3736887001,0.25,"sq_km",1925.7,"HnL","1"
"181",2012,"September","ANR09041205","All",35,14912.8374287024,0.25,"sq_km",9890.5,"HnL","0"
"182",2012,"September","ANR09041206","All",43,19145.0002089683,0.25,"sq_km",7994.8,"HnL","0"
"183",2012,"September","ANR09041210","All",35,13760.3633338092,0.25,"sq_km",3500.7,"HnL","0"
"184",2012,"September","ANR09041211","All",5,2095.54645906058,0.25,"sq_km",3227.8,"HnL","0"
"185",2012,"September","ANR09061201","All",168,58977.8357086757,0.25,"sq_km",12767.1,"HnL","0"
"186",2012,"September","ANR09061206","All",39,18417.6454696764,0.25,"sq_km",7994.8,"HnL","0"
"187",2012,"September","ANR09061210","All",97,37662.6889260018,0.25,"sq_km",3500.7,"HnL","0"
"188",2012,"September","ANR09061211","All",29,14982.5088344809,0.25,"sq_km",3227.8,"HnL","0"
"189",2013,"August","ANM08131313","All",22,14624.4228457366,0.25,"sq_km",327.6,"HnL","1"
"190",2013,"August","ANM08131314","All",73,41007.6358272051,0.25,"sq_km",327.5,"HnL","1"
"191",2013,"August","ANM08131321","All",13,8113.41955728739,0.25,"sq_km",1376.3,"HnL","1"
"192",2013,"August","ANM08151312","All",67,43841.4511333047,0.25,"sq_km",246.2,"HnL","1"
"193",2013,"August","ANM08151313","All",22,16491.1496000849,0.25,"sq_km",327.6,"HnL","1"
"194",2013,"August","ANM08151322","All",19,12232.4858461752,0.25,"sq_km",1925.7,"HnL","1"
"195",2013,"August","ANR08121301","All",93,43378.9225226325,0.25,"sq_km",12767.1,"HnL","0"
"196",2013,"August","ANR08121304","All",81,38296.3751011127,0.25,"sq_km",10943,"HnL","0"
"197",2013,"August","ANR08121305","All",128,67602.0208725698,0.25,"sq_km",9890.5,"HnL","0"
"198",2013,"August","ANR08121308","All",125,58480.863749674,0.25,"sq_km",6550.3,"HnL","0"
"199",2013,"August","ANR08141305","All",78,36183.8644308654,0.25,"sq_km",9890.5,"HnL","0"
"200",2013,"August","ANR08141307","All",88,42617.8495044244,0.25,"sq_km",7427.6,"HnL","0"
"201",2013,"August","ANR08141308","All",78,38633.1303170583,0.25,"sq_km",6550.3,"HnL","0"
"202",2013,"August","ANR08141310","All",98,50448.0379174359,0.25,"sq_km",3500.7,"HnL","0"
"203",2013,"September","ANM09231313","All",49,26321.6014528783,0.25,"sq_km",327.6,"HnL","1"
"204",2013,"September","ANM09231316","All",26,17376.5602674742,0.25,"sq_km",853.2,"HnL","1"
"205",2013,"September","ANM09231318","All",40,29799.3847005165,0.25,"sq_km",1655.6,"HnL","1"
"206",2013,"September","ANM09231319","All",64,43501.5350889848,0.25,"sq_km",1552,"HnL","1"
"207",2013,"September","ANM09271312","All",43,30143.6142232618,0.25,"sq_km",246.2,"HnL","1"
"208",2013,"September","ANM09271315","All",47,29455.7027611098,0.25,"sq_km",327.4,"HnL","1"
"209",2013,"September","ANM09271318","All",17,10908.8576608416,0.25,"sq_km",1655.6,"HnL","1"
"210",2013,"September","ANM09271319","All",22,15148.7473935999,0.25,"sq_km",1552,"HnL","1"
"211",2013,"September","ANR09241301","All",54,25663.5685961328,0.25,"sq_km",12767.1,"HnL","0"
"212",2013,"September","ANR09241303","All",326,164717.709815289,0.25,"sq_km",11680.5,"HnL","0"
"213",2013,"September","ANR09241309","All",119,76303.206043782,0.25,"sq_km",3910.2,"HnL","0"
"214",2013,"September","ANR09241311","All",66,40988.0275181499,0.25,"sq_km",3227.8,"HnL","0"
"215",2013,"September","ANR09281301","All",144,80949.7022766174,0.25,"sq_km",12767.1,"HnL","0"
"216",2013,"September","ANR09281304","All",110,62983.5176424399,0.25,"sq_km",10943,"HnL","0"
"217",2013,"September","ANR09281310","All",135,75984.9671944637,0.25,"sq_km",3500.7,"HnL","0"
"218",2013,"September","ANR09281311","All",51,29179.5706738227,0.25,"sq_km",3227.8,"HnL","0"
